location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Moti Doongri, Alwar - RSPCB",pm25,24.6,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 21:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.6,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 21:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.6,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 20:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.13,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 19:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.9,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 17:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.01,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 17:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.01,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 17:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.88,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 16:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.88,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 16:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.88,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 15:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.99,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 15:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.19,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 15:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.19,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 14:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.09,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 14:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.09,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 14:00:00,27.554793,76.611536
