location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Golden Temple, Amritsar - PPCB",pm25,28.68,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-22 02:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,22.03,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-22 01:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,22.49,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-21 09:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,24.26,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-21 08:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,24.56,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-21 04:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,31.71,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-20 22:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,30.33,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-20 18:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,46.03,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-20 14:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,31.47,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-20 13:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,26.55,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-20 11:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,30.16,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-19 22:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-19 18:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-19 12:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,19.54,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-18 05:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,30.0,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-17 21:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,50.09,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-17 06:45:00,31.62,74.876512
