location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"New Collectorate, Baghpat - UPPCB",pm25,22,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-16 19:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-16 14:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,16,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-16 13:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-16 11:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,29,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-15 20:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-15 16:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,34,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-15 10:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,16,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-15 08:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-15 00:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-14 19:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-14 19:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,63,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-14 13:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,7,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-14 10:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,11,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-14 10:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-14 07:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,23,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-14 07:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,6,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-13 23:00:00,28.974801,77.213357
