location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Sector-2 IMT, Manesar - HSPCB",pm25,60.67,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-18 05:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,44.77,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-17 21:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,47.57,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-17 15:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,52.32,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-17 14:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,39.01,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-17 09:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,43.05,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-17 07:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,48.42,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-17 05:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,48.42,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-17 05:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,48.42,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-17 05:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,54.95,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-16 22:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,44.18,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-16 19:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,37.15,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-16 13:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,36.36,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-16 11:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,37.73,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-15 16:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,35.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-15 10:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-15 08:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-15 00:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-14 19:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-14 19:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-14 19:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-14 14:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-14 13:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-14 10:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-14 09:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-14 07:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,18.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-14 07:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,30.3,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-13 22:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,30.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-13 22:30:00,28.360699,76.93609
