location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Vidayagiri, Bagalkot - KSPCB",pm25,18.66,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-23 20:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,18.66,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-23 19:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,13.86,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-23 09:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,17.28,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-22 14:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,21.68,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-21 00:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,9.12,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-20 22:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,17.21,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-20 18:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,11.57,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-20 14:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,16.53,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-20 14:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,36.54,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-19 20:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,22.87,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-19 15:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,26.61,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-19 10:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,26.61,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-19 09:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,21.03,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-19 06:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,21.42,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-19 04:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,10.97,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-19 03:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,15.66,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-19 02:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,22.38,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-19 00:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,9.67,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 23:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,10.96,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 22:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,26.47,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 19:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,25.67,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 18:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,22.03,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 12:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,15.96,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 12:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,18.74,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 10:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,29.9,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 09:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,29.9,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 09:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,16.55,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 07:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,9.71,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 07:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,51.0,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 04:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-18 01:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 23:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,13.43,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 21:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,12.81,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 21:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,27.01,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 18:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,23.76,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 17:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,16.44,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 14:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,8.17,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 11:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,25.65,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 09:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,17.04,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 07:00:00,16.172806,75.659694
